2024-10-11 16:59:06,406 - INFO - Experiment Setup: Episodes: 1000, Task: 3, Window: 75
2024-10-11 16:59:06,406 - INFO - Algorithm Hyperparameters: {'epsilon': 0.1, 'alpha': 0.1, 'gamma': 0.9}
2024-10-11 16:59:06,406 - INFO - Show Render: False, Sim Speed: 0.001, Render Every Nth: 10000
2024-10-11 16:59:06,436 - INFO - Init Maze with agent at [3, 1] and goal at [3, 8], showRender=False
2024-10-11 16:59:06,436 - INFO - Init new SARSA Algorithm: eps=0.1 alpha=0.1 gamma=0.9
2024-10-11 16:59:06,642 - INFO - (SARSA) Ep 0 Length=18 Summed Reward=-11.8, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:06,845 - INFO - (SARSA) Ep 1 Length=5 Summed Reward=-10.5, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:07,049 - INFO - (SARSA) Ep 2 Length=38 Summed Reward=-14.2, pitfall=1.0, wallbumps=2.0
2024-10-11 16:59:07,252 - INFO - (SARSA) Ep 3 Length=10 Summed Reward=-11.0, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:07,454 - INFO - (SARSA) Ep 4 Length=3 Summed Reward=-10.3, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:07,660 - INFO - (SARSA) Ep 5 Length=64 Summed Reward=-17.4, pitfall=1.0, wallbumps=5.0
2024-10-11 16:59:07,863 - INFO - (SARSA) Ep 6 Length=2 Summed Reward=-10.2, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:08,067 - INFO - (SARSA) Ep 7 Length=29 Summed Reward=-12.9, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:08,269 - INFO - (SARSA) Ep 8 Length=1 Summed Reward=-10.1, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:08,475 - INFO - (SARSA) Ep 9 Length=63 Summed Reward=-16.3, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:08,684 - INFO - (SARSA) Ep 10 Length=127 Summed Reward=-23.9, pitfall=1.0, wallbumps=6.0
2024-10-11 16:59:08,889 - INFO - (SARSA) Ep 11 Length=53 Summed Reward=-15.5, pitfall=1.0, wallbumps=1.0
2024-10-11 16:59:09,099 - INFO - (SARSA) Ep 12 Length=125 Summed Reward=-23.5, pitfall=1.0, wallbumps=5.0
2024-10-11 16:59:09,302 - INFO - (SARSA) Ep 13 Length=21 Summed Reward=-12.3, pitfall=1.0, wallbumps=1.0
2024-10-11 16:59:09,507 - INFO - (SARSA) Ep 14 Length=23 Summed Reward=-12.3, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:09,712 - INFO - (SARSA) Ep 15 Length=40 Summed Reward=-15.2, pitfall=1.0, wallbumps=6.0
2024-10-11 16:59:09,915 - INFO - (SARSA) Ep 16 Length=4 Summed Reward=-10.4, pitfall=1.0, wallbumps=0.0
2024-10-11 16:59:10,128 - INFO - (SARSA) Ep 17 Length=156 Summed Reward=-26.4, pitfall=1.0, wallbumps=4.0
2024-10-11 16:59:10,333 - INFO - (SARSA) Ep 18 Length=32 Summed Reward=-13.6, pitfall=1.0, wallbumps=2.0
2024-10-11 16:59:10,542 - INFO - (SARSA) Ep 19 Length=94 Summed Reward=-19.8, pitfall=1.0, wallbumps=2.0
2024-10-11 16:59:10,750 - INFO - (SARSA) Ep 20 Length=87 Summed Reward=-18.7, pitfall=1.0, wallbumps=0.0
